label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
hello,0.24963919818401337,0.8033380508422852,3.395318515231338e-07,0.3029957711696625,0.7416114211082458,-0.02147722616791725,0.3363131582736969,0.6435832977294922,-0.027220001444220543,0.34766098856925964,0.556039035320282,-0.03227010741829872,0.3584739863872528,0.4883664846420288,-0.036669034510850906,0.2885362505912781,0.5115545988082886,-0.002739538438618183,0.29569384455680847,0.412672758102417,-0.013554519042372704,0.2957812249660492,0.3519527018070221,-0.02530321478843689,0.2934429347515106,0.3005836308002472,-0.034616850316524506,0.25166070461273193,0.5098226070404053,-0.003726275870576501,0.24959653615951538,0.39626356959342957,-0.012441776692867279,0.24606357514858246,0.32516807317733765,-0.023823535069823265,0.2411561757326126,0.26747220754623413,-0.03275074437260628,0.21901832520961761,0.5331771373748779,-0.008865466341376305,0.21001842617988586,0.4280138313770294,-0.019471317529678345,0.20680920779705048,0.3614599406719208,-0.029830701649188995,0.2047535628080368,0.3016226291656494,-0.037793055176734924,0.18789179623126984,0.5769993662834167,-0.01662791706621647,0.17369458079338074,0.5036630034446716,-0.028336087241768837,0.1664120852947235,0.4529058635234833,-0.03469181805849075,0.16163910925388336,0.4020584225654602,-0.03907840698957443
hello,0.23683024942874908,0.8047865629196167,3.427900026053976e-07,0.29159024357795715,0.7470008730888367,-0.02082941308617592,0.3264680802822113,0.6539551019668579,-0.025532560423016548,0.3399754762649536,0.5683074593544006,-0.029676854610443115,0.35355299711227417,0.502291202545166,-0.032906848937273026,0.28410011529922485,0.5200208425521851,0.0020228191278874874,0.29464268684387207,0.4241774380207062,-0.006629497744143009,0.29689159989356995,0.36577165126800537,-0.017582247033715248,0.29673463106155396,0.3145006597042084,-0.02658451348543167,0.248247429728508,0.5144096612930298,0.0012693810276687145,0.25005197525024414,0.40308332443237305,-0.005126765929162502,0.24907822906970978,0.33290570974349976,-0.015588992275297642,0.24683146178722382,0.2745139002799988,-0.02421671338379383,0.21551941335201263,0.5339331030845642,-0.003918663132935762,0.21145831048488617,0.4306287169456482,-0.012911928817629814,0.21139146387577057,0.36530089378356934,-0.02280738763511181,0.21199040114879608,0.3064683973789215,-0.030694475397467613,0.18339674174785614,0.5731538534164429,-0.011839617043733597,0.17328809201717377,0.49993449449539185,-0.022575369104743004,0.1682402491569519,0.4492931365966797,-0.028716329485177994,0.16524256765842438,0.3980315029621124,-0.03317989408969879
hello,0.227256178855896,0.8049411177635193,3.199496916295175e-07,0.28270846605300903,0.7506369352340698,-0.020428581163287163,0.3193061947822571,0.6606212258338928,-0.02595488727092743,0.33437618613243103,0.577308177947998,-0.030865496024489403,0.34912431240081787,0.5133706331253052,-0.03508061170578003,0.279843270778656,0.5254584550857544,-0.0021485097240656614,0.29158368706703186,0.43050578236579895,-0.012964882887899876,0.29482924938201904,0.37203770875930786,-0.024778518825769424,0.2954885959625244,0.32124611735343933,-0.034167587757110596,0.24516484141349792,0.5171447992324829,-0.003563644364476204,0.2496652454137802,0.40685784816741943,-0.012633259408175945,0.24986544251441956,0.3367934226989746,-0.024196671321988106,0.2482452094554901,0.2782924473285675,-0.03320634737610817,0.21281488239765167,0.5339687466621399,-0.009008852764964104,0.2114759236574173,0.42989152669906616,-0.020217593759298325,0.21313293278217316,0.3648362457752228,-0.03051016479730606,0.21522840857505798,0.3060135245323181,-0.03819535672664642,0.18010884523391724,0.5715912580490112,-0.016917265951633453,0.17155729234218597,0.496428519487381,-0.029342342168092728,0.16840246319770813,0.4442974030971527,-0.035940319299697876,0.16742312908172607,0.39212700724601746,-0.040335092693567276
hello,0.21853119134902954,0.8027150630950928,3.3754795936147275e-07,0.2739711403846741,0.7499901652336121,-0.020371969789266586,0.31117042899131775,0.6613894104957581,-0.025500543415546417,0.3276958465576172,0.5781643390655518,-0.03000628389418125,0.34547048807144165,0.5154295563697815,-0.03359149023890495,0.27467069029808044,0.524411678314209,-0.0003258377546444535,0.28771090507507324,0.4302300214767456,-0.009696701541543007,0.2918168902397156,0.37348484992980957,-0.020346051082015038,0.29357102513313293,0.32386478781700134,-0.029079848900437355,0.2402379959821701,0.515099287033081,-0.0017878165235742927,0.24598859250545502,0.40553995966911316,-0.009621142409741879,0.24796229600906372,0.336283415555954,-0.020334970206022263,0.24798935651779175,0.2787187993526459,-0.02890280820429325,0.20745901763439178,0.5319586396217346,-0.007501342799514532,0.20554305613040924,0.4288698434829712,-0.01877916231751442,0.20675358176231384,0.3643137812614441,-0.029683727771043777,0.20861300826072693,0.3065645694732666,-0.03766165301203728,0.1738307774066925,0.5688600540161133,-0.01561888586729765,0.16298019886016846,0.49183592200279236,-0.029006239026784897,0.15822649002075195,0.43866220116615295,-0.03676630184054375,0.15631578862667084,0.38511693477630615,-0.04190869256854057
hello,0.19823777675628662,0.7898153066635132,3.5542967680157744e-07,0.2527886927127838,0.7370866537094116,-0.02279645763337612,0.289299339056015,0.647138774394989,-0.028768589720129967,0.3056974411010742,0.5628225803375244,-0.033510882407426834,0.3230542540550232,0.49926984310150146,-0.03735360503196716,0.2542262673377991,0.5120066404342651,-0.0038851075805723667,0.2642185091972351,0.4144791066646576,-0.014228778891265392,0.2665872573852539,0.35586586594581604,-0.025623038411140442,0.26757872104644775,0.30386364459991455,-0.0349116325378418,0.21829211711883545,0.5030322074890137,-0.004037551581859589,0.22213175892829895,0.39254528284072876,-0.012406395748257637,0.22283515334129333,0.323377400636673,-0.023961033672094345,0.22232180833816528,0.26678261160850525,-0.033271897584199905,0.18446825444698334,0.5206783413887024,-0.008415662683546543,0.1821991354227066,0.41900068521499634,-0.019624656066298485,0.18299703299999237,0.3539049029350281,-0.031124623492360115,0.18450923264026642,0.29615795612335205,-0.03975498676300049,0.14986346662044525,0.5583476424217224,-0.015421232208609581,0.14026924967765808,0.4836593270301819,-0.02845372073352337,0.13592016696929932,0.43155908584594727,-0.036461398005485535,0.13426807522773743,0.3789531886577606,-0.041950374841690063
hello,0.19328171014785767,0.7835217714309692,3.492403379823372e-07,0.247494176030159,0.7304636836051941,-0.02073105424642563,0.2829602062702179,0.6400163769721985,-0.02550783008337021,0.2996448874473572,0.5565492510795593,-0.02939138561487198,0.3169500231742859,0.49475082755088806,-0.0324331559240818,0.245551198720932,0.5079333782196045,-0.002581544453278184,0.25667670369148254,0.41161495447158813,-0.012320244684815407,0.25942462682724,0.3528203070163727,-0.022977927699685097,0.26039907336235046,0.3013281226158142,-0.03171137720346451,0.20994322001934052,0.4989186227321625,-0.00349463545717299,0.21325445175170898,0.38684290647506714,-0.011637251824140549,0.21411214768886566,0.31656283140182495,-0.022397326305508614,0.21356283128261566,0.2589389979839325,-0.030927099287509918,0.17649395763874054,0.516168475151062,-0.008426590822637081,0.1715368926525116,0.41300415992736816,-0.019582616165280342,0.17132680118083954,0.3473268449306488,-0.030545463785529137,0.1721872240304947,0.2886022627353668,-0.03864361345767975,0.1428890973329544,0.5534781217575073,-0.015773994848132133,0.1314212828874588,0.4786868095397949,-0.02854515239596367,0.1263555884361267,0.4268242418766022,-0.03604092821478844,0.12406561523675919,0.37450355291366577,-0.041124917566776276
hello,0.18652774393558502,0.7771120071411133,3.406071300560143e-07,0.23939256370067596,0.7239119410514832,-0.02004905231297016,0.2749282717704773,0.6360288262367249,-0.026117952540516853,0.29194456338882446,0.5543784499168396,-0.03150985762476921,0.31037813425064087,0.49313029646873474,-0.03633585199713707,0.23891882598400116,0.5045464634895325,-0.005399090703576803,0.2515471279621124,0.4104170501232147,-0.01727539859712124,0.25573909282684326,0.35294124484062195,-0.02898634970188141,0.2574822008609772,0.30225682258605957,-0.03817570582032204,0.20412413775920868,0.49548134207725525,-0.007430014666169882,0.20961441099643707,0.38514769077301025,-0.01776161976158619,0.2118888646364212,0.31546077132225037,-0.02919989451766014,0.2120608240365982,0.2563636302947998,-0.03799334540963173,0.17117038369178772,0.5130519270896912,-0.013283370062708855,0.1670345962047577,0.41008472442626953,-0.026109915226697922,0.1671338677406311,0.3445475995540619,-0.03702946752309799,0.1683386117219925,0.28535136580467224,-0.04484007507562637,0.13791288435459137,0.5509181618690491,-0.021374404430389404,0.12597087025642395,0.4748868942260742,-0.03522392362356186,0.12083700299263,0.4219594895839691,-0.04263308271765709,0.11862888187170029,0.3684578239917755,-0.047467540949583054
hello,0.17844457924365997,0.7703495025634766,3.520084703723114e-07,0.2328820824623108,0.7207397222518921,-0.021427903324365616,0.2711140215396881,0.6372931003570557,-0.028452804312109947,0.28919142484664917,0.5585666298866272,-0.03465409576892853,0.30791646242141724,0.49820274114608765,-0.04032154008746147,0.23542216420173645,0.5016680955886841,-0.005438927095383406,0.2497801035642624,0.4107813239097595,-0.0178964976221323,0.25489047169685364,0.3538013994693756,-0.030475014820694923,0.2576097846031189,0.3033551275730133,-0.04019876942038536,0.20095616579055786,0.4914001226425171,-0.006649903487414122,0.20881666243076324,0.3841163218021393,-0.017339913174510002,0.21211639046669006,0.31533604860305786,-0.02934698760509491,0.21345293521881104,0.2567078769207001,-0.03840957581996918,0.16806361079216003,0.506637454032898,-0.011825070716440678,0.1666088104248047,0.40495601296424866,-0.024416830390691757,0.168007954955101,0.34042710065841675,-0.035028841346502304,0.1708599030971527,0.28097984194755554,-0.04259065166115761,0.1347857415676117,0.5421075820922852,-0.0194169282913208,0.12613141536712646,0.4670911133289337,-0.032583028078079224,0.12332674860954285,0.4153486490249634,-0.03935203701257706,0.12337791919708252,0.3627479374408722,-0.04370221868157387
hello,0.1610272377729416,0.7639838457107544,3.45563364589907e-07,0.2176762968301773,0.7200525403022766,-0.018322572112083435,0.25847840309143066,0.638472855091095,-0.02281387709081173,0.28022629022598267,0.5609022974967957,-0.026942355558276176,0.3020935654640198,0.5047207474708557,-0.03048887848854065,0.23023144900798798,0.5024226903915405,0.0013573230244219303,0.24992230534553528,0.4151914119720459,-0.008368433453142643,0.25831469893455505,0.3608319163322449,-0.01999824494123459,0.2636397182941437,0.3119463324546814,-0.029376881197094917,0.19766147434711456,0.4868500232696533,-0.0005504520377144217,0.21099060773849487,0.3844940662384033,-0.00851118378341198,0.21774140000343323,0.31736212968826294,-0.01982060819864273,0.22185203433036804,0.2601655125617981,-0.02877119928598404,0.164923295378685,0.4960848391056061,-0.006404591258615255,0.17090216279029846,0.39765915274620056,-0.01653682254254818,0.17776592075824738,0.33619609475135803,-0.0261648278683424,0.18507617712020874,0.27985286712646484,-0.03355184197425842,0.13006609678268433,0.5243836045265198,-0.014570464380085468,0.1283436268568039,0.4506427049636841,-0.025757132098078728,0.13065160810947418,0.40118032693862915,-0.03140656277537346,0.1356038749217987,0.3510092496871948,-0.03529723361134529
hello,0.15533417463302612,0.7594225406646729,3.482618353700673e-07,0.2128039300441742,0.7170724868774414,-0.017586706206202507,0.25398731231689453,0.635833740234375,-0.021273810416460037,0.2770666778087616,0.5582632422447205,-0.024746671319007874,0.29961520433425903,0.5028880834579468,-0.027665263041853905,0.22735734283924103,0.501098096370697,0.0024862263817340136,0.24812684953212738,0.41370320320129395,-0.006675899028778076,0.25688883662223816,0.35896849632263184,-0.017832528799772263,0.26259058713912964,0.30992621183395386,-0.026915164664387703,0.19471950829029083,0.48445311188697815,0.0004390703106764704,0.2088509052991867,0.3812108635902405,-0.007111320272088051,0.21609367430210114,0.31384024024009705,-0.018154630437493324,0.22046315670013428,0.2570168375968933,-0.026889750733971596,0.16190211474895477,0.49264010787010193,-0.005510127637535334,0.16842839121818542,0.3942013680934906,-0.015487713739275932,0.17574550211429596,0.33334240317344666,-0.0248270146548748,0.18328312039375305,0.2780134081840515,-0.031939487904310226,0.12681381404399872,0.5196091532707214,-0.013728111051023006,0.12606212496757507,0.4457054138183594,-0.024854686111211777,0.12931211292743683,0.39617520570755005,-0.030425122007727623,0.1352396458387375,0.34613722562789917,-0.03420652449131012
hello,0.1528758853673935,0.7554370760917664,3.2786303449938714e-07,0.2101772278547287,0.7136744856834412,-0.018608026206493378,0.25297901034355164,0.6365860104560852,-0.023113790899515152,0.2765974998474121,0.5616760849952698,-0.02731378935277462,0.2987147271633148,0.5065263509750366,-0.03092948906123638,0.22722893953323364,0.5007859468460083,0.0016094823367893696,0.24753114581108093,0.41522476077079773,-0.008010881952941418,0.2560347318649292,0.3612484335899353,-0.01953217200934887,0.26181644201278687,0.31294238567352295,-0.028777459636330605,0.19499430060386658,0.48391610383987427,-7.646923768334091e-05,0.2091192901134491,0.38233861327171326,-0.007927140220999718,0.21596767008304596,0.315302312374115,-0.01930168643593788,0.2203032374382019,0.25828462839126587,-0.028347868472337723,0.16235916316509247,0.49119481444358826,-0.005753904115408659,0.17057977616786957,0.39465686678886414,-0.01597673073410988,0.1780884861946106,0.33401694893836975,-0.025804903358221054,0.1858670860528946,0.27845919132232666,-0.03327987343072891,0.12741059064865112,0.516979992389679,-0.013776830397546291,0.12671104073524475,0.4443197548389435,-0.02509564533829689,0.12907323241233826,0.3957369029521942,-0.030846646055579185,0.1337093859910965,0.3467579483985901,-0.034762345254421234
hello,0.15233077108860016,0.7530339360237122,3.288840844106744e-07,0.2098648101091385,0.7120721936225891,-0.01762952096760273,0.2527814209461212,0.6358299255371094,-0.021673141047358513,0.27623099088668823,0.5617579817771912,-0.025562124326825142,0.29805558919906616,0.5078513026237488,-0.02888628840446472,0.2280280888080597,0.5014815330505371,0.0024806465953588486,0.248854860663414,0.4164716303348541,-0.006830650381743908,0.2578136622905731,0.36285603046417236,-0.01805485598742962,0.26406461000442505,0.3146010637283325,-0.027136055752635002,0.19610749185085297,0.4840509593486786,0.00034949189284816384,0.21100638806819916,0.38325610756874084,-0.007513750344514847,0.2186829149723053,0.31634992361068726,-0.018882781267166138,0.22366519272327423,0.2589615285396576,-0.027843447402119637,0.16380202770233154,0.490832656621933,-0.005674000363796949,0.17258159816265106,0.39478445053100586,-0.015975845977663994,0.1806858777999878,0.33395662903785706,-0.0257633775472641,0.188943549990654,0.27782922983169556,-0.03311598300933838,0.12910836935043335,0.5160667896270752,-0.013932060450315475,0.1295643150806427,0.44285792112350464,-0.025260837748646736,0.13330434262752533,0.3935464322566986,-0.031015891581773758,0.13940447568893433,0.3437900245189667,-0.03491656109690666
hello,0.15857833623886108,0.7508563995361328,3.019481482624542e-07,0.21525239944458008,0.710505485534668,-0.0183700080960989,0.25655999779701233,0.6361289620399475,-0.022715654224157333,0.2781582176685333,0.5626519918441772,-0.026704993098974228,0.29952290654182434,0.50913006067276,-0.030153263360261917,0.23094868659973145,0.5027260184288025,9.690734441392124e-05,0.2501368820667267,0.41721034049987793,-0.0094917556270957,0.25857529044151306,0.36358317732810974,-0.02052939683198929,0.2645688056945801,0.3154204487800598,-0.029513414949178696,0.19927047193050385,0.4869769811630249,-0.0014477086951956153,0.2112916111946106,0.3848574459552765,-0.009782635606825352,0.21689161658287048,0.3180448114871979,-0.021210167557001114,0.21997296810150146,0.2612158954143524,-0.03024189919233322,0.1676897555589676,0.49492502212524414,-0.006748870015144348,0.17488420009613037,0.39902034401893616,-0.017631733790040016,0.18160678446292877,0.3387974202632904,-0.02807024121284485,0.1879594922065735,0.2837624251842499,-0.03582322970032692,0.13421885669231415,0.5208916068077087,-0.014251339249312878,0.13371983170509338,0.4497929811477661,-0.02628200873732567,0.13536012172698975,0.4018465578556061,-0.03287198022007942,0.13830234110355377,0.353903591632843,-0.037289224565029144
